text,label,label_text
"I was pretty hesitant about this place since Joe's Crab Shack was pretty disgusting so assumed it may be similar. I was sooo wrong. This place is soo good!  The trifecta sauce is AWESOME!! I love the heat level. The medium has pretty decent heat but if you love spicey go for the hot. I had the gumbo, clams, shrimp, and snow crab and they we're all terrific. I'm definitely returning.",1,positive
"Wanted to eat here for a long time, was not disappointed. Large portions, great comfort food the way it is suppose to be. Shared the Moist Pork Chops, Fried Catfish, Fried Chicken. The sides are great also, cornbread, potato salad and mac & cheese and of course kool aid. We were fortunate there was no wait and also had parking available. The portions were very generous and actually made 2 1/2 meals. The staff was friendly and very helpful on deciding what to order. Can't wait to go back. You have to try this iconic place.",1,positive
"Having eaten here about 5 times (3 drive throughs), I must say Memphis does not disappoint. Every single time, I've been happy with what I ordered - chili, ribs, pulled pork sandwich, cole slaw, etc Don't know why there are bad reviews, maybe I just got lucky? It helps that this is right across the wide street from where we work-very convenient. Sorry 'bout the other folks that must've caught it on a bad day. Anyway, now that we're Las Vegans who love meat ;-), Memphis is just fine by us.....",1,positive
"The location is clean but pretty bare-bones, but the staff is very friendly and the  food is awesome. The ribs are smoky, tender and not greasy or over-sauced. The garlic potato wedges are to die for, several steps above the usual fries. The beans seemed from a can and there weren't any greens on the menu but the food was affordable and very satisfying. If Momma was southern, this would be like home cooking!",1,positive
"Delicious! When I'm craving a good ol American burger this is my favorite place....made to order,  fresh toppings of your choice,  Cajun fries are seasoned well and full of flavor (servings are plentiful-perfect for sharing) \nOh and free shelled peanuts to munch on!\nAlways great service =)",1,positive
"Had there moolas yesterday.  Excellent, will drive here to get them again, the al pastor was dripping with flavor.",1,positive
We have eaten at Buck and Honey's several times and have not been disappointed yet! Good food and good service!,1,positive
when i go here my double double is always extra tasty as well as hot did go inside after eating in the parking lot on a nice summer evening and they're lemonade was bone dry,1,positive
"Love this place.,would definitely recommend the Irish stew and Shepherds pie!!  Perfectly seasoned and the beef in the stew was very tender...our waitress was friendly and efficient. ...wish they would open up a restaurant in Houston!",1,positive
"Raising Cane's is awesome. I always order the Big Box, The Fingers are made fresh and come out HOT. So its best to let them cool off for a bit. The French Fries are good, offering Onion RIngs wouldnt be a bad thing. The Staff are always friendly and checking to make sure everything is ok. Something about the sauce. I prefer the Sweet Tea. You wont be disappointed.",1,positive
Lived in Missouri for 14 years and Steak and Shake is a staple so when we saw that South Point had steak and shake we were excited.. It didnt let us down pretty crowded but the food was great.  We dine in and also had take out .  !!,1,positive
"We have gone to this place twice and I have to say it would be one of the only two reasons I would go back to Food Truck Friday. The caramelized sugar is delicious.  If they are there go their first. You won't be disappointed.  I also agree it is the \""""best cr\u00e8me br\u00fbl\u00e9e that I've ever had.\"""" Get the sea salt, so good.",1,positive
The best chicken and waffles I've ever had.  Puts Roscoe's to shame!,1,positive
"This Yankee really loved this place. Led here by Yelp reviews and a desire for southern cuisine, we were very happy with the choice. Fried green tomatoes, shrimp and grits, pimento cheese, great beer selection - can't wait to move down here so we can come back. Yum!",1,positive
went there today got to meet flava and the chicken was great not over seasoned or over priced i will be back      happy b day flav,1,positive
"This place has some great food. I haven't yet found anything on the menu that I don't like instantly. The pizza, the sandwiches, the appetizers, the desserts... all good. Despite this, my favorite item on the menu is definitely the Berry Burst Cider. I haven't yet found any other decent cider in the valley.\n\nAtmosphere: good\nService: good\n\nMy only beef: I did once have the jambalaya and that simply left me wanting authentic Cajun.",1,positive
"I've been going to Pete's with my family on AZ roadtrips for as long as I can remember, so I know these well:\n\nThe rules:\n\nNo  debit or credit cards\nNo checks\nNo 50s or 100s\nNo separate orders\nNo ketchup--don't even ask.\nNo Sundays\nNo feeding the pigeons\nClean up after yourself, your mother does not work here.\n\nSo bossy, so cheap, so mouth-wateringly delicious. Forget about your precious ketchup, Pete's Special Sauce knocks my socks off. Careful with parking, it can be cutthroat--especially on Fridays.",1,positive
"after a long day of gambling and drinking, a house gumbo with a pepsi makes me forget that i lost all my money playing penny slots.  look past the off the strip hotel, everyone is over the age 45 and the sound of keno in the background and you'll get a down to earth restaurant that serves quality southern style food.  pan roast, gumbo, jumbolia, you cant go wrong.  everything is cooked in front of you in a steel pot where its simmer to perfection.",1,positive
